stop_id,stop_name,stop_lat,stop_lon
mumbai-19.21843-73.08719,Mumbai stop,19.218425,73.087186
mumbai-19.21787-73.08655,Mumbai stop,19.217873,73.086553
mumbai-19.23523-73.12930,Mumbai stop,19.235226,73.129305
mumbai-19.23547-73.13022,Mumbai stop,19.235468,73.130216
mumbai-19.16479-72.84935,Mumbai stop,19.164794,72.849355
mumbai-19.15138-72.85004,Mumbai stop,19.151381,72.85004
mumbai-19.14068-72.84941,Mumbai stop,19.140675,72.849414
mumbai-19.14115-72.84944,Mumbai stop,19.141152,72.84944
mumbai-19.11934-72.84655,Mumbai stop,19.119336,72.846553
mumbai-19.08391-72.84188,Mumbai stop,19.083912,72.841877
mumbai-19.05484-72.84096,Mumbai stop,19.054835,72.840959
mumbai-19.04133-72.84691,Mumbai stop,19.04133,72.846909
mumbai-19.04090-72.84721,Mumbai stop,19.040905,72.847205
mumbai-19.03225-72.85727,Mumbai stop,19.032248,72.857273
mumbai-19.22618-73.09812,Mumbai stop,19.22618,73.098119
mumbai-19.21799-73.08646,Mumbai stop,19.217988,73.086459
mumbai-19.21140-73.07783,Mumbai stop,19.211404,73.07783
mumbai-19.21087-73.07719,Mumbai stop,19.210867,73.077186
mumbai-19.18886-73.04218,Mumbai stop,19.188863,73.042181
mumbai-19.19006-73.02337,Mumbai stop,19.190061,73.023373
mumbai-19.19565-72.99724,Mumbai stop,19.195654,72.997241
mumbai-19.19534-72.99679,Mumbai stop,19.195342,72.996789
mumbai-19.18640-72.97642,Mumbai stop,19.186402,72.976422
mumbai-19.18620-72.97595,Mumbai stop,19.186197,72.97595
mumbai-19.17179-72.95636,Mumbai stop,19.171786,72.956357
mumbai-19.17249-72.95697,Mumbai stop,19.17249,72.956969
mumbai-19.15521-72.94697,Mumbai stop,19.155211,72.946967
mumbai-19.15461-72.94674,Mumbai stop,19.154613,72.946741
mumbai-19.14195-72.93722,Mumbai stop,19.141952,72.937218
mumbai-19.14296-72.93793,Mumbai stop,19.142955,72.937928
mumbai-19.12844-72.92816,Mumbai stop,19.128443,72.92816
mumbai-19.11186-72.92820,Mumbai stop,19.111864,72.928203
mumbai-19.07957-72.89743,Mumbai stop,19.079569,72.897433
mumbai-19.06513-72.87903,Mumbai stop,19.065131,72.879035
mumbai-19.04751-72.86397,Mumbai stop,19.04751,72.863965
mumbai-19.02764-72.85027,Mumbai stop,19.027639,72.850274
mumbai-19.01750-72.84311,Mumbai stop,19.017499,72.843114
mumbai-19.00925-72.83751,Mumbai stop,19.00925,72.837505
mumbai-18.99333-72.83285,Mumbai stop,18.993329,72.832845
mumbai-18.98700-72.83279,Mumbai stop,18.987004,72.832793
mumbai-18.96254-72.83921,Mumbai stop,18.962536,72.839208
mumbai-18.96185-72.83946,Mumbai stop,18.961851,72.839461
mumbai-18.95190-72.83826,Mumbai stop,18.951902,72.83826
mumbai-18.94180-72.83520,Mumbai stop,18.941796,72.835204
mumbai-18.94063-72.83539,Mumbai stop,18.940634,72.835387
mumbai-18.94062-72.83527,Mumbai stop,18.940622,72.835269
mumbai-18.96184-72.83936,Mumbai stop,18.961838,72.83936
mumbai-18.97578-72.83263,Mumbai stop,18.975775,72.832627
mumbai-18.97655-72.83268,Mumbai stop,18.976551,72.832678
mumbai-18.98741-72.83275,Mumbai stop,18.987407,72.832748
mumbai-19.00918-72.83736,Mumbai stop,19.009179,72.837364
mumbai-19.00957-72.83751,Mumbai stop,19.009567,72.837509
mumbai-19.01705-72.84257,Mumbai stop,19.017046,72.842571
mumbai-19.01746-72.84273,Mumbai stop,19.017463,72.842727
mumbai-19.04783-72.86400,Mumbai stop,19.047834,72.863999
mumbai-19.04751-72.86383,Mumbai stop,19.04751,72.86383
mumbai-19.06537-72.87905,Mumbai stop,19.065371,72.879054
mumbai-19.08621-72.90865,Mumbai stop,19.086214,72.908651
mumbai-19.08572-72.90797,Mumbai stop,19.085718,72.907972
mumbai-19.11192-72.92806,Mumbai stop,19.111915,72.928061
mumbai-19.14282-72.93770,Mumbai stop,19.14282,72.937696
mumbai-19.15470-72.94657,Mumbai stop,19.154701,72.946571
mumbai-19.17204-72.95638,Mumbai stop,19.172042,72.956377
mumbai-19.17252-72.95693,Mumbai stop,19.172517,72.956929
mumbai-19.18650-72.97616,Mumbai stop,19.1865,72.97616
mumbai-19.19596-72.99742,Mumbai stop,19.195957,72.997419
mumbai-19.19536-72.99677,Mumbai stop,19.195364,72.996766
mumbai-19.19004-73.02358,Mumbai stop,19.190038,73.023579
mumbai-19.21096-73.07713,Mumbai stop,19.210962,73.077129
mumbai-19.21808-73.08644,Mumbai stop,19.218076,73.086442
mumbai-19.23570-73.13149,Mumbai stop,19.235699,73.131487
mumbai-19.23589-73.13183,Mumbai stop,19.235894,73.131832
mumbai-19.24414-73.15811,Mumbai stop,19.244136,73.158107
mumbai-19.26838-73.17215,Mumbai stop,19.268376,73.17215
mumbai-19.29631-73.20307,Mumbai stop,19.296314,73.203065
mumbai-19.35684-73.21897,Mumbai stop,19.356836,73.218973
mumbai-19.35702-73.21933,Mumbai stop,19.357015,73.219332
mumbai-19.40674-73.26747,Mumbai stop,19.406737,73.267468
mumbai-19.43941-73.30776,Mumbai stop,19.439413,73.307757
mumbai-19.43992-73.30796,Mumbai stop,19.439922,73.307958
mumbai-19.50392-73.32803,Mumbai stop,19.503917,73.328034
mumbai-19.58058-73.39412,Mumbai stop,19.580583,73.394117
mumbai-19.55036-73.35207,Mumbai stop,19.550359,73.352074
mumbai-19.58050-73.39399,Mumbai stop,19.580503,73.393993
mumbai-19.62818-73.42281,Mumbai stop,19.628184,73.422805
mumbai-19.64788-73.47334,Mumbai stop,19.647883,73.473336
mumbai-19.23502-73.13082,Mumbai stop,19.235025,73.130825
mumbai-19.23494-73.13041,Mumbai stop,19.234938,73.130407
mumbai-19.22861-73.14886,Mumbai stop,19.228606,73.148861
mumbai-19.21791-73.16350,Mumbai stop,19.217911,73.163495
mumbai-19.21015-73.18450,Mumbai stop,19.210146,73.184497
mumbai-19.16682-73.23937,Mumbai stop,19.166825,73.239371
mumbai-19.16682-73.23899,Mumbai stop,19.166815,73.238986
mumbai-19.09412-73.30117,Mumbai stop,19.094124,73.301168
mumbai-19.06322-73.31788,Mumbai stop,19.063215,73.317878
mumbai-19.06367-73.31780,Mumbai stop,19.063674,73.317803
mumbai-19.02662-73.31868,Mumbai stop,19.026622,73.318681
mumbai-19.02726-73.31856,Mumbai stop,19.027261,73.318559
mumbai-18.97038-73.33143,Mumbai stop,18.970376,73.331434
mumbai-18.91097-73.32065,Mumbai stop,18.910968,73.320651
mumbai-18.91172-73.32058,Mumbai stop,18.911719,73.320581
